smiles,QED,SA,logP,LipinskiCount
C[C@H]1CC[C@H](C2=CC3=CC=C(CCNCCN)C3=C2)CCN1C(=O)[C@@H]1CC=CCC1,0.4947677979296122,4.373238795266564,4.031100000000002,5
C[C@@H]1C[C@@H](OCCO)C[C@@H](C[C@@H]2C[C@@H](F)[C@@H](c3ccccc3)OOC2=O)N1O,0.7134401117725842,4.858120507564585,2.5702000000000007,5
CC[C@@H]1N(CC)[C@@H](C[S@@H]2CC=C[C@@H](C(F)F)CC2)S1(=O)=O,0.6169709742233549,6.006888727650463,2.641300000000001,5
C[C@@H]1CC[C@H](O)CCN(CC(=O)C(=O)C(=O)[C@H]2SCN3C=CC=C[C@@H]3[C@H]2CN)C1=O,0.4453051070436994,5.068904401666055,0.10510000000000153,5
C[C@@H]([C@H](O)C[C@H]1[C@H](F)C2=C(CC(=O)C=C2)[C@]1(F)CO)[C@@H](C)C[C@H]1CCC[C@@H]2C[C@@H]2C1,0.6241633681779296,5.446264579540786,4.720100000000005,5
O=C[C@H]1CC[C@@H](O[C@@]2(CO)C[C@@H](O)[C@@H](O)[C@H]2O)[C@@H](O)C1=O,0.2751794769569555,5.2419998112122235,-2.871999999999998,5
C[S@]1(c2ccccc2F)[C@@H]2CNCc3c(ncnc3N3CCC(OCCF)CC3)[C@@H]21,0.7292216575074885,4.463307230279826,3.590600000000003,5
CCOC[C@@H]1S[C@H]2[C@H](OO)C[C@@H](Nc3n[nH]c4ccc(O)cc34)[C@@H](O)[C@]2(O)C[C@@H]1C,0.29424963649996094,5.14534863011165,1.9495999999999998,4
NOC1=CC=C(O)C(N[C@H](CCCc2ccc3c(c2)CC[C@@H](F)C3)C(=O)O)=C[C@@H]1Cl,0.3663718580851847,4.483713141609876,3.5999000000000025,5
O=C(O)c1cccc(O[C@@H]2C=C[C@H](C3=CC[C@@H]4C(=C3)CN3C(=O)NNC43)[C@@H]2CO)c1,0.5508245585894921,4.879479162965276,1.6689,5
CC1(C#CC[C@H](O)[C@@H](O)[C@]2(C)[C@@H]3[C@H]4Cc5c(cc(F)nc5F)C[C@H]4C[C@H]32)CCCC1,0.5786897867257506,5.428823904836926,4.042400000000003,5
C[C@H](CO)CC[C@H]1C(=O)C[C@@H]2[C@H](C(=C[C@](C)(CO)C3=CC=C[C@@H](F)C=C3)CO)[C@@]21C,0.5006670625963029,5.695314765196079,3.544100000000002,5
Cc1ccc2c(c1)[C@@H](F)[C@H]([C@@](O)(F)C(=O)N[C@H]1CC[C@@H](CCCC(=O)O)C[C@@H]1O)O2,0.5308537092967451,4.451444864878006,2.3254200000000003,5
Cn1sc2ccc(O[C@@H]3C=CO[C@@H]([C@H](O)C4Cc5ccccc5S4)CC3)cc2c1=O,0.6600797354436746,4.657224542720689,4.118000000000003,5
CC(C)[C@@H]1NC(=O)C(N(C(=O)O)N2CCN(Cc3cccc(F)c3)CC2)CC[C@@H]1C,0.7661783541894276,3.9336570049754265,2.7776000000000005,5
Cc1ccc(CC(=O)CNCC[C@]2(C(=O)O)CCC([C@](C)(O)CO)=CC2O)c(Cl)n1,0.20629782111641218,4.486509234405967,1.0301199999999997,5
COC1=NCC=C(NC[C@@H]2C(=O)OC3=C[C@@H]4C(N)=CCCC4=C3C2=CN)[C@H]1C(C)=O,0.5937055231652061,5.503899405346139,1.1859,5
