smiles,QED,SA,logP,LipinskiCount
CCCO[C@@H]1CCN(C=CC[C@@H]2CCNCC[C@H]2O[C@H]2C[C@@]23CCN(C)C3)[C@H](C)C1,0.6499556770981124,5.454501180282064,3.6487000000000025,5
CC1=C[C@H](C)C(OCC(CO)=NOC(=O)[C@H]2CC[C@@H](c3ccccc3F)CC2)=NC1,0.3289437715076111,3.847538732616826,4.002100000000003,5
CC[C@@H]1C[C@H](C[C@H]2OO[C@@H]3[C@H]2CN(C)CC[C@@H]3c2ccc(OC)cc2)CC[C@H]1C=O,0.5070584077811076,4.645424927070506,4.461000000000004,5
CC(=O)C[C@@H]1C[C@H]2[C@@H]([C@H](C=NC(=O)c3ccc(F)cc3)C[C@@H](C)O)C[C@@H]([C@H]1C)N2C,0.6875703992079795,5.480462018447693,3.7478000000000034,5
CN[C@H](C[C@@H]1CCC[C@H](CCl)[C@H]1O)NC(=O)O,0.4443824078108452,4.3789474574094935,1.2056000000000002,5
CCc1ccc2c(c1)[C@@H](C=C=C1CC[C@@H]3S[C@@H](C=C[C@H](C)C3=N)[C@H]1C)[C@@H](O)C(=O)O2,0.3096415363275784,6.077832067204936,4.819970000000004,5
C[C@](F)(CC(=O)O)N(O)CC1=CC=CCN([C@@H]2O[C@H]2C[C@H](O)CCCCCO)C1=O,0.14817813268522242,4.748493851124648,1.1914,4
C=C[C@H](C)[C@@H](O)N[C@H](C[C@@H](CC)CCC[C@@]1(O)CCC[C@H]1OCO)[C@H]1CCCN1,0.22245529500041833,5.159769006074173,2.6737000000000006,4
C=C1C[C@@H](O)CC[C@@H]1CC1=C(C(=O)O)C([C@H]2C=CC(c3ccccc3)CO2)N=C1C,0.7217866140729458,4.706318026482059,4.0568000000000035,5
CN[C@@H](C(=O)NC(=O)[C@H]1C[C@@H](C)S[C@H]1[C@@H](C)OC)[C@@]1(C)Cc2cc(F)c(F)cc2S1,0.6828233854528882,5.249531147971606,3.1476000000000015,5
CS[C@H]1CNC[C@@H](c2ccc(F)cc2)O1,0.8364029799545091,3.532607271134898,2.1757,5
C=C(CC(C)=O)OC(=C)[C@H](O)C(=O)N[C@H]1S[C@](C)(O)N(c2ccccc2NC)[C@@H]1O,0.3603088205006346,4.967343077203447,1.0921999999999996,5
CC[C@@H]1CC[C@@H](N(O)NCCC[C@@H]2CO[C@@]([C@@H]3CC3(C)C)(N(C)C)[C@H](O)C2)C1,0.4099119415728348,5.087275276180378,3.2425000000000006,5
C[C@]1(OC[C@@H]2C[C@]3(C=C(F)CCC3)C(=O)N2)C[C@]1(O)NC(=O)CN1[C@@H]2CCCC[C@@H]21,0.44682679847370166,5.834120524560421,1.5091999999999994,5
CCN(C(C#N)=CC=C1C[C@H](O)C(C)(C)C1(C)C)[C@H]1CCN(C2=CCC(F)=CC2)C1,0.6398871452418493,4.951387327265603,5.064580000000006,4
COC(=O)C(F)(F)[C@H](N)[P@@](=O)(N[C@H]1CCCN(C(=O)[C@H]2CCCO2)C1)[C@@H]1CSCN1,0.3651386276569218,4.925403196846776,0.7372000000000019,5
C=C(C[C@]1(C)N[C@@H]1Cc1con(C)c1=O)NC(=O)[C@H](CC[C@H]1CC[C@H](F)CC1)OC,0.5642214093351429,5.020508348812311,2.5948,5
CC[C@@H]([C@@H]1CC[C@@H]([C@@H]2C(CO)=CC(=O)C[C@@H]2C)[C@@H](C)C1)[C@@H]1Nc2cc(F)ccc2S1,0.6100773965790441,4.934402476265498,5.891800000000006,4
C[C@@H]1CO[C@H]2[C@@H]([C@]3(O)[C@@H](N4C=C(c5ccc(F)cc5)OCC4)N3C)CCC[C@@]2(O)C1,0.7352085834561037,5.041064150473641,2.3726000000000003,5
