smiles,QED,SA,logP,LipinskiCount
CCC[C@@H]1C[C@H]1c1nnc(CC(=O)N2CCCCC2)[nH]1,0.8970026997578402,3.6785133947645505,2.2633,5
CCc1cc(-c2ncc(C3=CCNCC3)nn2)ncn1,0.9029801771575554,3.1305139700980877,1.2676999999999998,5
CCN1NCc2nc(CCCc3cccnc3)ncc21,0.8980482901192246,3.0056333964344617,1.8914,5
CCO[C@@H]1CC[C@@H](OC)[C@H](C)[C@@H]1OC1CCN(C)CC1,0.7754860343947987,3.877926460735816,2.3158000000000003,5
COc1ccc2c(c1)OCCN([C@H]1CC=CCC1)C2=O,0.7775427862570876,2.9321509618015114,2.6385000000000005,5
CC1=NC[C@H](CCNC[C@H](O)[C@H](O)C[C@H](C)O)C[C@H]1C,0.49168064578317067,4.511204706179047,0.5757000000000005,5
CC[C@@H]1NN(CCCN2CCCCC2)c2ccccc21,0.8874315029698153,2.9912491140291806,3.338300000000002,5
CC1CCC([C@@H](C)C(=O)NCC[C@H]2CCCCN2)CC1,0.8122717073677437,3.2314747796591483,3.0972000000000017,5
C#CNCCN(C=C)c1nccc2c1OCCCCO2,0.5030697553867869,3.6950802516248595,1.7631999999999999,5
C=C(C[C@H]1CCCN[C@@H](C)CC1)[C@@H](C)c1cnccn1,0.8501108147723234,3.8789745688091024,3.6947000000000028,5
C1CC[C@H]2N[C@H](N[C@@H]3CC[C@H](N4CCCC4)C3)NC2C1,0.729280326363687,4.174269834384175,1.3804999999999998,5
CC(C)(C)c1cccc(NC2=NC3=NCC=CC3=C2)c1,0.8254747427425972,3.2371028399258517,3.7028000000000025,5
CCCc1nnc(CCCc2ccccc2)c(OC)n1,0.7763826804882268,2.3545195089192905,3.008000000000002,5
Clc1ccc([C@@H]2CCNC[C@H]2CN2CCCCC2)nc1,0.9286855193143632,3.2495076761114916,2.9140000000000015,5
COC(C)CC[C@H]1CC(=C2C=C(C)N=CCC2)OCO1,0.7892772127948849,4.540985710833237,3.5870000000000024,5
CCC[C@H]1C[C@@H](C2=C=CCCCC=C2)CN1CC(C)C,0.6402786464081174,4.4869954274324275,4.9546000000000054,5
CN1CN2C[C@H](c3cnccc4ncnc3-4)[C@H]3[C@@H](N2)[C@H]31,0.7943660724611715,5.630619576903447,0.15009999999999973,5
CC[C@H](C)N1N=C2C=C[C@H](N3CCCCC3)C[C@H]2[C@@H]1C,0.7869560660384615,4.5383835746745085,3.2756000000000025,5
CNc1ncc2c(n1)OCCO[C@@H]2[C@@H]1CCCCNC1,0.8511051640845578,3.8362255379107086,1.3580999999999994,5
C[C@@H]1[C@H](O)[C@@H]2C[C@H]1[C@@H](c1nccc([C@H]3C=NC=N3)n1)O2,0.8734913976463491,5.9349443679407905,1.0872,5
COc1ccc2ccoc2c1,0.619310760729826,1.890684470912614,2.4414,5
CC[C@H](C)C(=O)NC(=O)C1=CC=C[C@@]2(CCN(C)C2)O1,0.8430633988389608,4.609160743475083,1.2198999999999995,5
CCOC[C@@H]1CCN(CC2=C(CC(C)C)OCC=C2)C1,0.7139485323452816,3.593051254974764,3.2314000000000016,5
CCOc1cc([P@](=O)(O)O[C@@H]2C[C@H](Cl)[C@H]3C[C@H]32)ccn1,0.6665272777023759,4.6268859332852745,2.3234000000000004,5
CC1=CCC2=C(C=N1)CC[C@H](N(C)[C@@H]1C=CN(C)C1)C2,0.7686939212224422,4.927451297877773,2.973300000000002,5
C[C@@H]1CCCC[C@H]1c1cnc([C@@H]2C=CCCCO2)cn1,0.7575711992658284,4.0869884300593595,4.1780000000000035,5
COC1=NCC(NC(=O)c2cccnc2)=C2OCC[C@@H]12,0.8759805398123214,3.639548574533608,1.118,5
CC(C)(C)NC1=NCC(C(=O)c2ccccc2)=NC=C1,0.8390554320827249,3.0697457404463817,2.624200000000001,5
CN1CCC(Oc2ccc(N3CC=CCC3)cc2)CC1,0.7869009255652624,2.4091997588855705,2.9259000000000013,5
Cc1ccc(OC(C)CC[C@@H](C)N2CCC[C@@H]2C)cc1,0.7619532994810735,3.1315875965708146,4.415320000000004,5
C[C@@H]1CCC2CN(C3=CCN(C)C=C3)C[C@H]3C[C@@]23N1C,0.724534861813076,5.4710000059177535,2.1340000000000003,5
CN1CC(c2ncc(-c3ccccc3)nn2)C(=O)N1C,0.8116812111690804,3.3600156274443993,0.9409999999999998,5
Cc1cccc(OC[C@H]2C[C@H]2N2CC[C@H]3SCN[C@H]32)c1,0.9204557459823828,4.310833584967516,2.456620000000001,5
CC[C@@H](CNC(C)n1cccc1)Nc1ccc(F)cc1,0.8076979552081093,3.350476399092347,3.6260000000000003,5
CCCN[C@@]1(O)CN1[C@H](C)[C@H]1NN1CCC1=NCC=C1,0.42680105174696364,5.663068538837615,-0.11659999999999837,5
CN1C[C@H]([C@H]2CC[C@H](C3=CCC=CC=N3)C2)CCC1=O,0.7595856961942083,4.289726711765964,3.1857000000000015,5
C[C@H]1[C@@H]2OCN(C3=CCN(C)C=C3)CCC2=CCN1C,0.6771794415340341,4.8181176946389055,1.6381,5
Cc1ccc([C@]23C[C@@]2(C[C@@H](C(C)C)[C@@H](C)O)N3O)cc1,0.8116252756953349,4.423343167717507,3.0807200000000012,5
c1cn([C@H]2CC[C@H](OCCCN3CCCC3)CC2)cn1,0.7490505463176387,2.460515795391437,2.869300000000001,5
CN1[C@@H]2CC(=NCc3ccccc3)C[C@@H]2C=CC1(C)C,0.7469775072045568,3.951596237149027,3.6864000000000026,5
O=C1C=CC(c2ccc(C3=CC=CC=CC3)nn2)=CC1,0.8209999752224733,3.3873460431098206,3.2885000000000018,5
CC1=N[C@@H]([C@H]2CNN(c3ccccc3)C2)[C@@H](C)N(C)N1,0.8510318574095933,4.4373778076754995,1.2528999999999997,5
CCCC[C@H]1CC[C@]2(C[C@H]2Cc2ccc(C)cc2)OC1,0.7394927024028137,3.9305464935606533,4.913020000000005,5
CC(C)Oc1ccc(-c2cnc(N(C)C)cn2)[nH]c1=O,0.9181950504990795,2.7332959352515775,1.6851,5
C1=NC(c2ccc(OC3CC3)cc2)=CCc2ccoc21,0.8447617124531696,3.0615601239442407,3.8369000000000026,5
c1ccc(Cc2nc3cc4c(cc3[nH]2)CCNC4)nc1,0.7457578902701544,2.583125795391437,2.1944,5
C[C@@H](COC(=O)CN(C)C)[C@@H]1CC[C@@H](c2cc[nH]c2)O1,0.8095520688834948,4.056026058109277,1.9756999999999998,5
C[C@@H]1N(C)CCN1C[C@H](C)Oc1cncc(N(C)C)c1,0.8148799813468828,3.7248106795487317,1.5082999999999998,5
C=C1[C@H](O)CC=C[C@@H]1[C@H]1CCC(c2cccnc2)=CN1,0.8105771903166673,4.351903104338908,2.667700000000001,5
Cc1ccc2cc(-c3nnc4c[nH]ccc3-4)ncc2n1,0.571802829012143,2.986164296043329,2.828120000000001,5
C1=CN([C@H]2C[C@@H]2Nc2ccccc2)CCN2CCOC12,0.9058583434179162,4.040271937230155,1.7269999999999996,5
CC[C@H](C)N[C@H]1CC[C@H]([C@@H](C)Oc2ccncc2)CC1,0.8579357716082316,3.1444019051652212,3.7958000000000025,5
C[C@H](Cc1ccccc1)CC1[C@H](C)CN2CCCC[C@@H]12,0.7854688054076226,3.507086729777119,4.375700000000004,5
CNCNc1nccc(-n2cc3cccnc3c2)c1O,0.6287302946352379,3.15573197576279,1.7148999999999996,5
CO[C@@H]1C=C[C@H](N2CC[C@@H]3O[C@H](C)CC[C@@H]3[C@H]2C)CC1,0.7253663266932981,4.752114700998224,2.9979000000000013,5
CC[C@H]1C[C@@H]([C@H]2COc3cc(C#N)ccc3O2)CCN1,0.8983105598908186,3.724607878874717,2.476280000000001,5
O=C(Cc1cccs1)N[C@H]1CC[C@@H]1[C@@H]1CCCNC1=O,0.8873926769355261,3.471593290015301,1.7115999999999998,5
Cc1ccc([C@@H](C)C2=CC=CN(CC(C)C)C=C2)cc1,0.7397399296065585,3.411661174003103,5.023920000000006,4
CCOc1cccc([C@@H]2C[C@H]2C(C)(C)OC2CCC2)c1,0.7581054480922037,3.3232982469812997,4.536500000000005,5
CCO[C@H]1CNC2[C@@H]1CCCN2Cc1cncc(F)c1,0.9112242476796589,3.948419019458272,1.7671000000000001,5
CC1(C)CCC(N2CC=C(Nc3nccs3)CC2)CC1,0.9079603073829511,3.094928262234939,4.113400000000003,5
CO[C@]1(O)CCC[C@H](Nc2ccc3ncccc3c2)C1,0.8435339472366314,3.289090317841474,2.9243000000000015,5
COc1ccc(CC2=NNC3=NCC(C)=N[C@H]23)c(F)c1,0.9093628815187733,3.8966901213715257,1.5776,5
CCCC(=O)C1=CC(=O)N2[C@@H]3CCC[C@@H]3[C@@H]3C[C@@H]3[C@@H]2C1,0.7925677381489137,4.491433721023851,2.7013000000000007,5
O=C(C=C1CCN2C=CC=CC2[C@H]2C[C@H]12)n1cccn1,0.7324240758180911,4.709992602158446,2.2436,5
CC(=O)NN[C@@H](C)CO[C@H]1CCc2ccncc2CC1,0.6301939472115862,3.5744561561773676,1.3747999999999996,5
CN1C(=O)C=CC[C@@H]1C1=NN[C@@H](Oc2ccccc2)C1,0.9067152203405416,3.996652652058981,1.5276999999999998,5
CN1CCCN([C@H]2CC[C@](C)(Cn3cccc3)C2)CC1,0.8400843793359783,3.6365810340218454,2.684400000000001,5
CN1C=c2cc([C@H]3Cc4cnccc4O3)cnc2=CC1,0.7573282873595225,4.089272582086545,0.6166999999999998,5
CC(C)CC1=CNC(c2ncc3ncnc-3[nH]2)=CC=N1,0.8941211507688885,3.700107837831756,2.2069,5
CC[C@@H](C#N)C[C@@H]1C=CN=C(Cc2ccncc2)N=C1,0.8213285917128299,4.380408354976753,3.1767800000000017,5
C=C[C@H](CC[C@@H]1C=NN=N1)Oc1ccc(CCC)cc1,0.6543154460185355,4.029544429247309,4.172900000000004,5
CC[C@H]1CCn2c(-c3cc4ccn(C)cc-4n3)ccc21,0.6889564768588957,3.4772668769208765,3.8907000000000034,5
CC1=CC[C@@]2(CN1C)C[C@@]21C[C@@H]2O[C@@H]3OCC[C@@H]3[C@@H]2N1,0.7264504858193598,6.26991386396201,1.4778999999999998,5
CC[C@@H]1OCC[C@@H](c2ccc(NC(C)=O)nc2)C1(C)C,0.920743526165164,3.51180396626202,3.348700000000002,5
CC[C@@H](C)OC1=CNC2=C3C(=COC2=C1)[C@@H](C)CN3C,0.8577867538650804,4.753141104124157,2.837200000000001,5
C[C@H]1C[C@H](C(=O)N(C)C)CC[C@@H]1OCc1ccccc1,0.8447874725790894,3.0503972119554286,3.0962000000000014,5
Cc1ccc(N(C)[C@H]2CC3[C@@H](N)CC(C)(C)N3C2)cc1,0.8977769763272656,3.944625433733651,2.3837200000000003,5
CCN1CN[C@@H]2CC(O[C@@H](CC3CC3)NC)=NC=C2C1,0.7440416270729713,4.772374374800848,1.2858999999999998,5
CNc1nnc(O[C@H]2C[C@H]3[C@@H]4[C@@H]5OCC[C@@H]5CC[C@@]423)s1,0.9252858494867473,5.403952788729493,2.1621999999999995,5
CCCNC1=NC=NN([C@H]2C[C@@H](NC(C)=N)CCO2)C1,0.5234829206490471,4.669065063059958,0.7352700000000012,5
CC[C@H](C)N[C@@H](C)C1CCN(c2ccc(O)cc2)CC1,0.865114879160696,2.9059158293988823,3.385200000000002,5
C[C@H]1CCC[C@@H](C(=O)N2CC[C@@H](n3cccn3)C2)CN1,0.8888965176668525,3.6073691520842672,1.4346999999999992,5
c1cncc(OCc2ccc(C3CCNCC3)nn2)c1,0.9193904300817168,2.536148103083745,1.9176000000000002,5
C[C@@H](OC1=NCc2c(cnn2C)C1)C1CCN(C)CC1,0.8241679502930555,3.8220107691448035,1.6215999999999997,5
Cc1ccc([C@H]2C[C@@H]([C@@H]3CCN(C)C[C@H]3C)NN2)nc1,0.8638072671933354,4.27500057872309,1.8854199999999999,5
CC(C)O[C@H]1C=CC(Oc2ccc(N(C)C)cc2)=NC1,0.8463308553900939,3.4963501849921146,2.8933000000000018,5
C=C(C)n1ccc2c(c1=O)=NC=C1C=C[C@@H](C)C=C1N=2,0.7598856271753847,4.569335624552554,1.5654,5
CC1C[C@@H](N2C[C@H]3[C@H](Oc4ccccc4)[C@@]34C[C@@H]24)CN1,0.9075296836728435,4.990917325887251,1.8884999999999996,5
Cc1ccc(C[C@@H]2CN2C[C@H]2[C@H](C)CCC[C@@H]2C)cc1,0.7381080584638414,3.6098078100926774,4.294020000000004,5
O=C(NCC1=Nc2ncccc2CC1)N1CCOCC1,0.8791591643766145,2.816295456408387,1.1421,5
CC1=C(C)N(C)CC(c2cc3cc(C)ccc3nn2)=C1,0.7891285830208931,3.0514465646222053,3.560920000000002,5
CC1(C)C=NC=CN=C1CCOCCc1ccccc1,0.7262797485115923,3.1181826388927636,3.6586000000000025,5
CCC(=O)NC[C@H]1CC[C@@H]([C@@H]2CN=C(OC)C=N2)[C@@H]1C,0.8505890079291892,4.570815196999552,1.6728,5
Cn1c(CCc2ccccc2)cnc1Cn1cccn1,0.710836231277572,2.373112927073315,2.4501,5
CC(C)CN(C)[C@@H](C)C1CN(c2ccc(N)cc2)CN1,0.8073037667170122,3.5968671830452372,1.9808,5
COc1cccc(OCCOc2ccnc(C)c2)c1O,0.8209167528012629,2.0452963621930564,2.5620200000000004,5
C[C@H]1[C@H](Cc2cccnc2)N1OCC1C=CC=CN1C,0.7659856155614128,4.619045085214784,2.0123,5
COC1=CC[C@H](OC[C@@H](C)NC2=NN[C@H](C)N2C)CC1,0.7937459612420663,4.693554904263122,1.2158999999999995,5
C[C@@H](OC1=CC=NCC=C1)[C@H]1CCC2=C(CCCO2)C1,0.7831656032595488,4.7709089798924555,3.7806000000000024,5
COc1ccc2c(c1)=C=CC1=C(CC=2)C(=O)N(C)[C@H]1C,0.7586830686183859,4.320910899277829,0.9721,5
CC1(C)[C@@H](O)C[C@@H]2C=CN(Cc3ccccc3)C=CN21,0.89483513272524,4.015623767513398,2.7009000000000007,5
CCN1[C@@H](C)[C@@]1(C)CCN1C=Cc2cnccc2CC1,0.7849439018426069,4.407283070833394,2.7832000000000017,5
C[C@H]1NCN2C=C3N(C=C12)C[C@H]1C=CCC[C@@H]1C3(C)C,0.683517220398611,5.178589143707888,2.858200000000001,5
COCN1CC=CC(=N[C@H]2CNc3c[nH]cc3C2)C1=O,0.8560741478456181,4.580253879573396,0.7945999999999996,5
CC(C)[C@]1(C)CCc2ncc(-c3cccnc3)cc2O1,0.8286384733159102,3.2810318217763825,3.883300000000003,5
C1=CNC=c2cc(-c3nc4ccncc4o3)ccc2=C1,0.7213978361285217,3.186552718468361,1.5252,5
C[C@@H]1CC[C@@H](CCC2CC=C(C3=CCN=C3)NC2)N1C,0.852680050464761,4.831063581792488,2.7535000000000007,5
CCC=C1C=C2O[C@H]3CN(CCC)C(=O)[C@@H]3CC2CN1,0.8574469098326223,4.731246633586429,2.0408999999999997,5
c1cc(OC2CCNCC2)ncc1CCCC1CCC1,0.863665414463777,2.3722375685335493,3.335200000000002,5
Cc1c(N2CCC[C@H]2C)on2nc(-n3cccn3)cc12,0.7179351439700876,3.9115682031808223,2.41012,5
CC1=CC(O[C@H]2C=C3C[C@@H](C)CCN3C(=O)NC2)=CC1,0.840854857553307,4.590161419335262,2.9445000000000014,5
CC[C@@H]1CNC(N2C[C@H]3C[C@]3(Oc3ccccn3)C2)=N1,0.90011279242666,4.649304205809033,1.2724999999999997,5
CN(c1ccccc1)[C@H]1CCN(Cc2cnccn2)C1,0.8505939818772567,2.668255893690196,2.1872999999999996,5
C=C(c1ccc(F)nc1)c1ccc(C[C@@H](C)CC)nc1,0.7583497780345623,3.1149257344426635,4.265800000000003,5
COc1ccc(Oc2ccc3c(c2)OCCCC3)cc1,0.8361049721393878,1.8476513886117765,4.202600000000004,5
C[C@@H](Oc1cccnc1)C1=CN=CC(NC2CC2)=CC1,0.8937429394113349,3.7864467177696834,2.8432000000000013,5
CCOC1=CCC2=CN(CCN3CCCC3)CC[C@@H]2C1,0.7675117033342032,3.6143847072495188,3.002200000000002,5
CCN1CCN(c2ccc(-c3cnccn3)cn2)CC1,0.8480471215479919,2.136543174791699,1.6805,5
CC1=NC([C@@H]2CCc3ncccc32)=CC2C[C@H](C)CN12,0.7817703657152144,4.389758011500712,3.1377000000000015,5
CC(CC(=O)c1ccccc1)NCCCN1CCCC1,0.5841850450758923,2.4003798742683546,2.7234000000000007,5
CC1=NC(C)[C@H]2CC(CN3CCCCCC3)=NCC2=N1,0.7626839616041262,4.159373606966143,2.5848000000000004,5
CC1=CC[C@H](COC(=O)[C@H]2CC[C@H](N(C)C)CC2)C=C1,0.7392234265399892,3.2762927674096964,3.1724000000000014,5
C[C@@H]1N[C@@]23[C@@H](C=C=CN1C[C@@H]1Cc4cnncc4N1C)[C@]21[C@@H]2[C@H](C[C@]4(C)C[C@@]43C)[C@@H]21,0.772366742151632,7.074380573926578,2.808300000000001,5
C=C1CC2=C(C)C(O)=CCC2=C=CN(c2cccc(CN(C)C3=CCCC=C3)c2)C1,0.4748036088085276,4.234438254562877,6.319700000000006,4
COc1ccc(O[C@H]2CC[C@@H]3C[C@@]4(CC[C@@]5(C)CC=CC[C@]5(O)C4)CN[C@H]3C2)cc1,0.6974763149370048,5.087810464101693,4.862300000000005,5
C[C@@H]1N([C@H]2CCN3CCN(C[C@@H]4CCc5ncccc54)C[C@@H]3C2)CC[C@H](O)C1(C)C,0.8269532837647146,4.347358590514471,2.7413000000000007,5
C[C@]12CCCC[C@@H]1C=C[C@@]1(CCC[C@H]3C1CCC[C@H]3C1=C3C=C[C@@H](F)C=C3C=C1)O2,0.41917063068882543,5.806486840891149,7.177600000000007,4
CC1=CC(C(F)F)=CCN1[C@@H]1CC[C@H]2[C@@H](CC[C@H]3C4=CC=C=CCN[C@@H]4CN[C@@H]23)C1,0.665540485209493,5.787219329521856,4.173500000000002,5
C=C(C)CNc1ccc2n1CCC1=CC3=N[C@H]4[C@@H](O)N(C(C)C)CCN4C[C@H]3O[C@H]12,0.7450586826388448,5.221818382633312,2.371200000000001,5
CC1=CCC2=C(C=CC(=C=C3C[C@]45C[C@H]6C[C@@H]7[C@H]([C@H]8[C@@H](C4)[C@@H]68)[C@@]75[C@@H]3CF)CC2)C=N1,0.4549580250873287,7.919179762060043,6.360700000000006,4
C[C@H]1[C@@H]2[C@@H](C)N=C(c3cccnc3N)CN2C[C@@H]1[C@@]12CCC3=C(NNC=N3)[C@@H]1O2,0.6496987786250061,5.5973314384640425,1.0706000000000016,5
O=C1CN=C2c3nnc4c(c3CO[C@H]2[C@@H]2CC[C@@H](c3ccccn3)N12)C[C@@H]1C[C@@H]1C4,0.7305673224270004,4.87913859895651,2.0401,5
C[C@@H]1CC[C@H]2[C@@](C)(CC[C@]23CCN2[C@@H](C[C@H]4CN(c5cccc(O)c5)NC[C@@H]42)O3)C1,0.7277023668945175,5.52428419439971,4.128800000000003,5
CC(C)C[C@H]1C[C@@]23CCN(N4CC=N[C@@H](C(F)(F)F)C4=O)CCN2[C@@H](O)C[C@]1(O)C3,0.7050191153582838,6.552702823669256,1.4010999999999998,5
C=C1[C@@H]2C[C@@H]3[C@@H](CC[C@H]2C2CC[C@@H](C)C[C@]12C)[C@@]31CCc2cc3c(n2C1)CNC3=O,0.5820645270126253,5.69594222406191,5.3387000000000056,4
CC1=CCN=C2N[C@H]3CC=C(N4C(=O)C[C@@H]([C@@H]5CC=NC5(C)C)C4(C)C)C[C@@H]3C=C12,0.7525815248263881,5.615191840939712,4.033300000000003,5
C[C@@H]1CNCCNC2=NC3=C(O[C@H]4CC[C@@H](c5ncc(O)cc5F)C[C@H]4CN3C)[C@@H]21,0.6522820670169224,5.035831220210355,2.1669,5
Cc1c([C@@]2(C)C[C@@]23CCC[C@@H]([C@H](C)C2=CCC=NC2=O)O3)ccc2c1=CCC=NC=2,0.7767583532314051,5.832846304652323,3.520920000000003,5
C[C@@](O)(C1CCN2CCC[C@@H]1C2)N1CC[C@H]2O[C@@H](C(=O)C3=CCC(=O)C=C3)CO[C@@H]21,0.7392879635345854,5.982149168846926,1.2671000000000003,5
C=C1c2ccc([C@H](C)[C@@]3(F)C[C@@H]3C)cc2CCC[C@@H]1N1CNc2c1ccc(O)c2C,0.5993438711465053,4.5471005262303255,6.159920000000007,4
C=Cc1c(N)cccc1N1C[C@@H]2[C@H](C1)[C@H]2N1CC=C(N2CCCCCC2)C(C)=C1C,0.7370598639729659,4.2754157738613445,4.715800000000004,5
C=C1N(C2=NCC3=NC=NC3=C2)C=C[C@]12C1=CCC[C@]3(C)NC(=O)C[C@H]3C[C@]13C[C@@H]32,0.6360712427612208,6.604422169777782,3.1197000000000017,5
C=C1[C@H]2C(=O)N(CC(C)(C)C3CCC3)C=C[C@@H]2O[C@]1(C)C(=O)N1CC=C(F)CCC1,0.6517489827836063,4.812962538554395,3.974300000000003,5
Cc1ccc2cc([C@H]3CC[C@@H]4[C@H](C)[C@H]5[C@@H](CCCN[C@@H]5C)[C@@H]4OC(=O)N3)ccc2n1,0.7164881046288958,4.532538522777125,4.743120000000005,5
C[C@@H]1[C@@H]2CC(=O)[C@H](N3CCCCC3)[C@]13C[C@@H]3[C@H](C)N(c1cc(N)c3nccn3c1)C2,0.828028657584672,5.962540313181796,3.2109000000000014,5
Cc1nc([C@H](C)C2=C3CC=CN=C3NN2)c(C)n1C1=NCc2cc(C#N)ccc2O1,0.8088164772796713,4.524952774498336,2.9496200000000012,5
CC[C@H]1[C@@H]2NCN[C@@H]3CCCCC[C@H]3[C@@H]2NC[C@H]1Oc1cccc(C(F)(F)F)c1C,0.6784288764337209,4.681609599454764,4.227020000000003,5
CNC(C)(C)N1NC[C@@H]2N3C(=C(C)[C@@]21C)CCC3N[C@H]1CNc2ccncc2CO1,0.5925179573414864,5.45766399349304,1.551900000000002,5
C=C([C@@H]1NC=Cc2c1ccn2Cc1nccc2c1C=CC(=O)C2)N1CCCC[C@@H]1O,0.8228130618980177,4.578789403994594,3.0028000000000015,5
CCNN(C(=O)N(C)C(C)C)C(C)=NC[C@H]1CC[C@H](n2ccc(C#N)nc2=O)CC1,0.43647945305643604,3.613398985833876,2.55138,5
CC(C)O[C@@H]1CNC2=NCC(C3=NC(=O)N([C@H]4CCCCC[C@@H]4C)C(=O)C3)=C[C@@H]2C1,0.7139835049450719,4.855683721999828,3.4901000000000026,5
C[C@@H]1CCC[C@H]2C[C@]23CN([C@H](C)[C@@H]2C(=O)CC4=C2CCN4c2ccncc2)CC[C@H]13,0.7321022952367251,5.304996140494266,4.671500000000004,5
CC(=O)[C@H]1CN([C@H](C)[C@@](C)(O)C2CCCCC2)CC[C@H]1Oc1ccc(C(C)C)cc1,0.6658727968717065,3.944762806119111,5.188100000000006,4
CC[C@@H]1CCCc2c(CN3C=C4CC[C@@]5(C[C@@H]4CCC3)CN(C)C(=O)N5)ccnc21,0.7960293433614032,5.010894120827832,4.585100000000004,5
C[C@H]1CC[C@@H](CCNCC(=O)N2CCCC2)N1c1coc2c1=CC=C(F)[C@H](O)C=2O,0.5944161759402825,4.498823522993197,0.9136000000000006,5
Fc1ccc2c(cnn2[C@H]2CCCN([C@@H]3C=NC4=C3NC[C@@H]4c3ccccc3)C2)c1,0.7248764130068007,4.135767815026346,3.8639000000000028,5
CCC1=C(O)C=CN([C@H]2N=C3NC([C@@H](C)c4c(C)cccc4C)=C(C)N3[C@@H]2C)CC1,0.7329895189022394,4.811576560119076,5.069340000000004,4
NN[C@H]1C[C@H]2[C@H]3C[C@H]([C@H]4C[C@@H]3CC(=O)O4)N2N=C1O[C@@H]1[C@H]2CCC3=NC(=O)CN3[C@H]21,0.3472648254037088,6.844490325214057,-0.6518999999999981,5
COC1=C(C(C)(C)C)N=N[C@@H]1N1CCN([C@H]2[C@H]3C=NC4=CN(C)C=C5[C@H]6[C@@]45[C@@]326)CC1,0.7231609018532019,6.398459481555292,2.6697000000000015,5
C=C1N([C@@H]2CCN3C4CC=C(C)C=CN4C3C2)CC[C@@]12[C@H]1CCCN3C[C@H](C)C[C@]132,0.6526380771092072,6.216342648582908,3.9923000000000037,5
COC1C[C@H](N2CCc3nc(F)ccc3C2)CN[C@H]1[C@]1(C)[C@H]2C[C@@]21C1=CNCC=N1,0.7410458322065332,5.36952224729374,1.8659000000000001,5
CC(=O)c1ccc(C2O[C@@H]3CC[C@H]4[C@@H](c5ncncn5)CCCN4[C@H]3[C@@H]3C[C@H]23)cc1,0.7289081382967465,4.6294246790627,3.560800000000002,5
C[C@]12C(=NO)O[C@@H]([C@@H]3C=CC=C(CC4=CN=C5C=C(F)CC=C5C=N4)NC3)[C@H]1[C@@H]2O,0.4921632852067171,5.988303313233612,2.769800000000001,5
CC(C)c1cccc(N2C=C3CC(C[C@@]4(C)C[C@H]5CC[C@@H]4[C@@H](C)C5)OC[C@H]3[C@@H]2C)c1,0.5248072759873588,5.606471136646569,7.160000000000008,4
C[C@@H]1CCN2CC[C@H]([C@]34CCN5C[C@@H](Cc6ccc7c(c6)[C@@H]6C[C@@H]6N7)CC[C@@]53C4)[C@@H]12,0.8024310085485039,5.539067942137929,4.485400000000005,5
C[C@@H]1CCCC[C@]2(C)[C@H]1C(=O)[C@@]1(C)[C@@H]3CC[C@@H](N4C=C5C=NC=C[C@H]5O4)[C@@H]3CCN12,0.6537757223255445,5.719469743482444,4.111100000000004,5
O=C1CC=C([C@@H]2C=C[C@H]3[C@@H]([C@H]4CC[C@H](c5ccn[nH]c5=O)CC4)OCCN23)C(=O)N1,0.5696722795327516,4.527830307202903,1.0243999999999995,5
CCc1cc(CCNCCN2CCO[C@@](C)(c3ncccc3OC)C2)ncc1C#N,0.6363755368246423,3.5545982127809843,2.2989800000000002,5
C=C1[C@@H](C)CC[C@H]2[C@@H]3[C@H](CC[C@@H]12)[C@@H]3NC1=CCN([C@]23C[C@H]4CCC=C[C@H](N2)[C@H]43)C=C1,0.6761131916582677,5.973074918481747,4.570300000000004,5
C[C@H]1CN2c3ccc(ON4CCN([C@H]5C=CC(C)(C)[C@H]5C)CC4)cc3CC[C@@]2(C)C1,0.6707151730804574,4.637193043266796,4.749800000000005,5
CC1=NC2[C@H]3CC[C@@H](C[C@H]2C([C@H]2C[C@@]4(OC5=NNc6cnccc6C5)C[C@@H]24)=N1)N3C,0.8225447479026126,6.26035480797524,2.882600000000001,5
C=C1C2=CCN(C(=O)N3C=c4cccnc4=CC3)C=C2CCN1[C@@H]1CCC[C@H](C)C1,0.7251282324860052,4.680280120174965,2.9597000000000016,5
CN(C1=NC=NC(=O)C1)c1cnc2sc3c(c2c1)CCN1C[C@@]24CCCCC[C@H]2[C@@]314,0.7065576745883737,5.674834953839099,3.736900000000003,5
CN1c2nccnc2C[C@@]1(C)c1cnc2c(c1)ncn2-c1cc(C(F)(F)F)ccn1,0.5025609279693812,3.8133142982276844,3.532000000000002,5
CC[C@@H]1[C@@H](C(=O)N2CC[C@H]3C[C@H]32)CCN1[C@@H]1C[C@@H]2[C@H]1C[C@@H]1c3ccncc3N=NN12,0.7724763501440127,5.236092682171661,3.3191000000000024,5
C[C@@H]1CC[C@H]2[C@H](c3cn4c(n3)[C@H]3C[C@H]5CC=CCN[C@@H](C)N5C[C@H]3C4)CC(=O)N2C1,0.7248950013799161,5.285706852923322,2.6807000000000007,5
C[C@@H]1OC2=C(CN=CC=C2)CC1N1CCC(N2C[C@@]34CCCC[C@@H]3[C@@]4(C)C2=O)CC1,0.7005144768498865,5.525650187743126,3.561600000000002,5
CN(C1=CN=C2C=NC=N[C@@H]12)[C@H]1C[C@@]12CC[C@H]1[C@@H](C2)[C@@]12CNc1c2ccc(O)c1N,0.5229132791789031,6.434392525711947,2.5354,5
